match_api_id,event_id,elapsed,home_team_api_id,home_possession,away_team_api_id,away_possession
1475086,3401113,24,8654,64.0,9826,36.0
1475086,3401446,45,8654,67.0,9826,33.0
1475086,3401864,69,8654,67.0,9826,33.0
1475086,3402170,90,8654,66.0,9826,34.0
1475087,3431938,20,9825,70.0,10261,30.0
1475087,3432019,43,9825,61.0,10261,39.0
1475087,3432109,65,9825,62.0,10261,38.0
1475087,3432188,90,9825,62.0,10261,38.0
1475088,3427558,26,9826,38.0,8456,62.0
1475088,3427690,45,9826,43.0,8456,57.0
1475088,3428186,66,9826,45.0,8456,55.0
1475088,3428481,90,9826,46.0,8456,54.0
1475089,3421711,26,9879,57.0,8667,43.0
1475089,3422016,44,9879,57.0,8667,43.0
1475089,3422693,67,9879,49.0,8667,51.0
1475089,3423141,89,9879,45.0,8667,55.0
1475090,3426633,28,8650,75.0,8455,25.0
1475090,3426802,45,8650,70.0,8455,30.0
1475090,3427013,68,8650,70.0,8455,30.0
1475090,3427166,90,8650,73.0,8455,27.0
1475091,3423856,20,10260,69.0,9850,31.0
1475091,3424020,45,10260,70.0,9850,30.0
1475091,3424199,65,10260,67.0,9850,33.0
1475091,3424335,90,10260,64.0,9850,36.0
1475092,3420541,21,8466,50.0,8668,50.0
1475092,3420703,44,8466,46.0,8668,54.0
1475092,3420951,65,8466,49.0,8668,51.0
1475092,3421130,89,8466,51.0,8668,49.0
1475093,3421678,25,10194,51.0,8586,49.0
1475093,3421981,42,10194,55.0,8586,45.0
1475093,3422468,57,10194,38.0,8586,62.0
1475093,3422973,81,10194,50.0,8586,50.0
1475095,3425618,19,8472,42.0,8344,58.0
1475095,3425738,43,8472,54.0,8344,46.0
1475095,3426003,65,8472,55.0,8344,45.0
1475095,3426258,90,8472,58.0,8344,42.0
1475096,3421677,24,10003,43.0,10252,57.0
1475096,3422036,45,10003,45.0,10252,55.0
1475096,3422667,66,10003,47.0,10252,53.0
1475096,3423144,89,10003,47.0,10252,53.0
1475097,3421659,23,8659,43.0,8654,57.0
1475097,3422042,45,8659,44.0,8654,56.0
1475097,3422601,61,8659,42.0,8654,58.0
1475097,3423084,85,8659,43.0,8654,57.0
1475097,3423213,90,8659,44.0,8654,56.0
1475098,3446268,21,9825,71.0,8659,29.0
1475098,3446506,45,9825,67.0,8659,33.0
1475098,3446891,65,9825,66.0,8659,34.0
1475098,3447117,90,9825,61.0,8659,39.0
1475099,3441992,22,10252,52.0,8667,48.0
1475099,3442397,45,10252,49.0,8667,51.0
1475099,3443389,90,10252,46.0,8667,54.0
1475100,3447517,27,8455,67.0,9850,33.0
1475100,3447671,45,8455,66.0,9850,34.0
1475100,3448113,74,8455,73.0,9850,27.0
1475100,3448308,89,8455,71.0,9850,29.0
1475101,3450862,22,9826,32.0,8650,68.0
1475101,3450907,44,9826,32.0,8650,68.0
1475101,3450970,67,9826,33.0,8650,67.0
1475101,3451023,87,9826,34.0,8650,66.0
1475102,3443922,22,8668,46.0,8456,54.0
1475102,3444021,45,8668,54.0,8456,46.0
1475102,3444255,66,8668,57.0,8456,43.0
1475102,3444352,90,8668,59.0,8456,41.0
1475103,3441840,13,10260,61.0,8472,39.0
1475103,3442152,31,10260,58.0,8472,42.0
1475103,3442422,45,10260,61.0,8472,39.0
1475103,3443036,72,10260,63.0,8472,37.0
1475103,3443201,82,10260,64.0,8472,36.0
1475103,3443412,90,10260,63.0,8472,37.0
1475105,3441985,21,10261,63.0,8344,37.0
1475105,3442389,45,10261,60.0,8344,40.0
1475105,3442964,66,10261,59.0,8344,41.0
1475105,3443353,90,10261,54.0,8344,46.0
1475106,3441946,19,10194,72.0,9879,28.0
1475106,3442351,42,10194,69.0,9879,31.0
1475106,3443023,71,10194,64.0,9879,36.0
1475106,3443299,89,10194,63.0,9879,37.0
1475107,3441883,16,10003,39.0,8466,61.0
1475107,3442342,42,10003,35.0,8466,65.0
1475107,3442874,63,10003,37.0,8466,63.0
1475107,3443319,90,10003,39.0,8466,61.0
1475108,3441068,30,8654,49.0,8586,51.0
1475108,3441162,45,8654,47.0,8586,53.0
1475108,3441353,68,8654,47.0,8586,53.0
1475108,3441527,90,8654,49.0,8586,51.0
1475109,3463866,25,8344,41.0,8455,59.0
1475109,3464376,45,8344,38.0,8455,62.0
1475109,3465551,69,8344,37.0,8455,63.0
1475109,3466527,90,8344,37.0,8455,63.0
1475111,3463910,27,9879,71.0,9826,29.0
1475111,3464378,45,9879,70.0,9826,30.0
1475111,3465087,60,9879,69.0,9826,31.0
1475111,3466492,90,9879,66.0,9826,34.0
1475112,3463805,22,8667,36.0,8668,64.0
1475112,3464280,44,8667,41.0,8668,59.0
1475112,3465441,68,8667,41.0,8668,59.0
1475112,3466337,88,8667,42.0,8668,58.0
1475113,3463843,24,8650,59.0,10261,41.0
1475113,3464272,44,8650,62.0,10261,38.0
1475113,3465631,72,8650,64.0,10261,36.0
1475113,3466485,90,8650,64.0,10261,36.0
1475114,3463794,22,8456,71.0,8654,29.0
1475114,3464345,45,8456,77.0,8654,23.0
1475114,3465358,66,8456,72.0,8654,28.0
1475114,3466270,87,8456,70.0,8654,30.0
1475114,3466537,90,8456,68.0,8654,32.0
1475115,3463806,23,9850,38.0,9825,62.0
1475115,3464220,41,9850,30.0,9825,70.0
1475115,3465264,65,9850,33.0,9825,67.0
1475115,3466231,86,9850,35.0,9825,65.0
1475116,3463776,21,8466,70.0,10260,30.0
1475116,3464284,44,8466,70.0,10260,30.0
1475116,3465421,66,8466,64.0,10260,36.0
1475118,3463779,21,8472,50.0,10003,50.0
1475118,3464232,42,8472,56.0,10003,44.0
1475118,3465073,61,8472,57.0,10003,43.0
1475118,3465816,77,8472,56.0,10003,44.0
1475118,3466341,89,8472,56.0,10003,44.0
1475119,3463829,23,8586,61.0,10252,39.0
1475119,3464302,45,8586,57.0,10252,43.0
1475119,3465536,70,8586,58.0,10252,42.0
1475119,3466425,90,8586,54.0,10252,46.0
1475120,3463958,28,8659,29.0,10194,71.0
1475120,3465045,60,8659,38.0,10194,62.0
1475120,3465575,71,8659,41.0,10194,59.0
1475120,3466525,90,8659,42.0,10194,58.0
1474174,2982225,22,10252,49.0,10261,51.0
1474174,2982557,44,10252,54.0,10261,46.0
1474174,2983156,65,10252,59.0,10261,41.0
1474174,2983677,90,10252,55.0,10261,45.0
1474175,2984047,23,8668,56.0,8455,44.0
1474175,2984125,45,8668,48.0,8455,52.0
1474175,2984241,65,8668,43.0,8455,57.0
1474175,2984384,90,8668,44.0,8455,56.0
1474176,2982222,22,9879,63.0,8659,37.0
1474176,2982572,45,9879,65.0,8659,35.0
1474176,2983119,67,9879,62.0,8659,38.0
1474176,2983634,90,9879,55.0,8659,45.0
1474177,2982376,32,8667,49.0,8344,51.0
1474177,2982503,41,8667,45.0,8344,55.0
1474177,2983067,63,8667,41.0,8344,59.0
1474177,2983495,85,8667,44.0,8344,56.0
1474178,2981339,14,10260,66.0,9826,34.0
1474178,2981444,36,10260,61.0,9826,39.0
1474178,2981501,45,10260,59.0,9826,41.0
1474178,2981624,63,10260,53.0,9826,47.0
1474178,2981692,75,10260,56.0,9826,44.0
1474178,2981807,90,10260,60.0,9826,40.0
1474180,2987937,26,8466,63.0,8654,37.0
1474180,2988060,44,8466,61.0,8654,39.0
1474180,2988325,66,8466,59.0,8654,41.0
1474180,2988599,90,8466,59.0,8654,41.0
1474182,2982170,19,10194,45.0,8456,55.0
1474182,2982517,42,10194,42.0,8456,58.0
1474182,2983138,67,10194,44.0,8456,56.0
1474183,2982298,27,8472,31.0,9825,69.0
1474183,2982571,45,8472,31.0,9825,69.0
1474183,2983387,79,8472,27.0,9825,73.0
1474183,2983655,90,8472,30.0,9825,70.0
1474184,2992265,22,10003,44.0,8650,56.0
1474184,2992346,45,10003,37.0,8650,63.0
1474184,2992436,67,10003,51.0,8650,49.0
1474184,2992502,90,10003,56.0,8650,44.0
1474185,2982203,20,8586,77.0,9850,23.0
1474185,2982972,61,8586,69.0,9850,31.0
1474185,2983531,88,8586,68.0,9850,32.0
1474187,3010859,20,9825,62.0,10194,38.0
1474187,3011047,44,9825,65.0,10194,35.0
1474187,3011358,65,9825,58.0,10194,42.0
1474187,3011491,90,9825,49.0,10194,51.0
1474191,3011788,22,8344,32.0,8586,68.0
1474191,3011994,43,8344,35.0,8586,65.0
1474191,3012346,67,8344,37.0,8586,63.0
1474191,3012595,88,8344,38.0,8586,62.0
1474193,3008275,24,8455,66.0,9879,34.0
1474193,3008329,45,8455,63.0,9879,37.0
1474193,3008456,68,8455,65.0,9879,35.0
1474193,3008579,90,8455,65.0,9879,35.0
1474195,3010867,21,9826,38.0,10003,62.0
1474195,3011035,43,9826,41.0,10003,59.0
1474195,3011315,61,9826,43.0,10003,57.0
1474195,3011479,90,9826,44.0,10003,56.0
1474197,3006858,22,8650,50.0,8466,50.0
1474197,3007114,45,8650,57.0,8466,43.0
1474197,3007568,69,8650,58.0,8466,42.0
1474197,3007854,90,8650,57.0,8466,43.0
1474200,3011770,21,8456,69.0,10260,31.0
1474200,3012006,45,8456,55.0,10260,45.0
1474200,3012282,65,8456,48.0,10260,52.0
1474200,3012607,90,8456,42.0,10260,58.0
1474202,3006807,16,10261,60.0,8667,40.0
1474202,3007038,37,10261,56.0,8667,44.0
1474202,3007179,45,10261,59.0,8667,41.0
1474202,3007699,78,10261,60.0,8667,40.0
1474202,3007904,90,10261,60.0,8667,40.0
1474206,3006211,21,9850,65.0,10252,35.0
1474206,3006311,45,9850,63.0,10252,37.0
1474206,3006451,65,9850,62.0,10252,38.0
1474206,3006565,90,9850,64.0,10252,36.0
1474207,3006877,24,8659,44.0,8472,56.0
1474207,3007162,45,8659,50.0,8472,50.0
1474207,3007590,70,8659,49.0,8472,51.0
1474207,3007899,90,8659,52.0,8472,48.0
1474208,3006836,20,8654,38.0,8668,62.0
1474208,3007088,43,8654,39.0,8668,61.0
1474208,3007473,65,8654,37.0,8668,63.0
1474208,3007842,90,8654,38.0,8668,62.0
1474209,3025459,25,10252,33.0,8456,67.0
1474209,3025865,45,10252,34.0,8456,66.0
1474209,3026359,70,10252,34.0,8456,66.0
1474209,3026670,90,10252,34.0,8456,66.0
1474210,3032765,24,8668,59.0,10261,41.0
1474210,3032818,43,8668,49.0,10261,51.0
1474210,3032918,68,8668,48.0,10261,52.0
1474210,3032966,89,8668,50.0,10261,50.0
1474211,3025458,24,9879,60.0,8344,40.0
1474211,3025488,26,9879,47.0,8344,53.0
1474211,3025825,44,9879,48.0,8344,52.0
1474211,3026305,66,9879,51.0,8344,49.0
1474211,3026638,87,9879,47.0,8344,53.0
1474212,3025485,25,8667,54.0,8654,46.0
1474212,3026144,55,8667,,8654,
1474212,3026239,61,8667,48.0,8654,52.0
1474213,3025420,22,10260,57.0,8659,43.0
1474213,3025894,45,10260,61.0,8659,39.0
1474213,3026395,69,10260,58.0,8659,42.0
1474213,3026776,90,10260,59.0,8659,41.0
1474214,3025383,20,8466,66.0,9826,34.0
1474214,3025805,43,8466,68.0,9826,32.0
1474214,3026293,67,8466,67.0,9826,33.0
1474214,3026680,90,8466,62.0,9826,38.0
1474216,3028651,23,10194,34.0,9850,66.0
1474216,3028817,45,10194,49.0,9850,51.0
1474216,3029147,68,10194,55.0,9850,45.0
1474216,3029294,90,10194,57.0,9850,43.0
1474219,3029716,23,8472,65.0,8650,35.0
1474219,3029895,45,8472,53.0,8650,47.0
1474219,3030144,67,8472,51.0,8650,49.0
1474219,3030357,90,8472,47.0,8650,53.0
1474221,3027049,26,10003,56.0,9825,44.0
1474221,3027119,45,10003,60.0,9825,40.0
1474221,3027297,69,10003,52.0,9825,48.0
1474221,3027348,90,10003,57.0,9825,43.0
1474223,3024792,32,8586,52.0,8455,48.0
1474223,3024841,45,8586,47.0,8455,53.0
1474223,3024962,70,8586,48.0,8455,52.0
1474223,3025033,90,8586,53.0,8455,47.0
1474224,3043904,20,8344,42.0,10261,58.0
1474224,3044015,32,8344,45.0,10261,55.0
1474224,3044135,43,8344,52.0,10261,48.0
1474224,3044629,68,8344,53.0,10261,47.0
1474224,3044989,90,8344,57.0,10261,43.0
1474227,3043931,24,9879,45.0,10194,55.0
1474227,3044123,43,9879,46.0,10194,54.0
1474227,3044589,67,9879,46.0,10194,54.0
1474227,3044927,88,9879,44.0,10194,56.0
1474231,3043962,27,8667,30.0,10252,70.0
1474231,3044179,45,8667,41.0,10252,59.0
1474231,3044525,63,8667,45.0,10252,55.0
1474231,3045035,90,8667,45.0,10252,55.0
1474233,3043920,23,8650,63.0,9826,37.0
1474233,3044106,41,8650,62.0,9826,38.0
1474233,3044545,65,8650,62.0,9826,38.0
1474233,3044890,85,8650,63.0,9826,37.0
1474234,3043373,23,8456,48.0,8668,52.0
1474234,3043431,45,8456,57.0,8668,43.0
1474234,3043557,73,8456,55.0,8668,45.0
1474234,3043634,90,8456,54.0,8668,46.0
1474236,3047888,32,9850,43.0,8455,57.0
1474236,3048063,45,9850,48.0,8455,52.0
1474236,3048468,69,9850,47.0,8455,53.0
1474236,3048731,90,9850,45.0,8455,55.0
1474238,3047836,24,8466,59.0,10003,41.0
1474238,3048057,45,8466,52.0,10003,48.0
1474238,3048447,67,8466,45.0,10003,55.0
1474238,3048688,90,8466,42.0,10003,58.0
1474241,3045516,21,8472,40.0,10260,60.0
1474241,3045654,45,8472,35.0,10260,65.0
1474241,3045848,67,8472,32.0,10260,68.0
1474241,3045955,90,8472,37.0,10260,63.0
1474244,3049323,25,8586,64.0,8654,36.0
1474244,3049524,45,8586,58.0,8654,42.0
1474244,3049813,68,8586,58.0,8654,42.0
1474244,3050052,90,8586,61.0,8654,39.0
1474245,3049302,23,8659,42.0,9825,58.0
1474245,3049509,45,8659,41.0,9825,59.0
1474245,3050051,90,8659,44.0,9825,56.0
1474248,3071976,24,9825,58.0,9850,42.0
1474248,3072310,45,9825,57.0,9850,43.0
1474248,3072866,68,9825,52.0,9850,48.0
1474248,3073266,90,9825,56.0,9850,44.0
1474250,3075984,28,10252,28.0,8586,72.0
1474250,3076130,45,10252,31.0,8586,69.0
1474250,3076508,75,10252,37.0,8586,63.0
1474250,3076674,90,10252,38.0,8586,62.0
1474254,3071964,24,8455,74.0,8344,26.0
1474254,3072302,45,8455,77.0,8344,23.0
1474254,3072776,64,8455,73.0,8344,27.0
1474254,3073253,90,8455,66.0,8344,34.0
1474256,3078681,23,9826,35.0,9879,65.0
1474256,3078719,43,9826,45.0,9879,55.0
1474256,3078778,66,9826,46.0,9879,54.0
1474256,3078837,88,9826,45.0,9879,55.0
1474260,3072038,28,8668,68.0,8667,32.0
1474260,3072281,45,8668,69.0,8667,31.0
1474260,3072891,67,8668,70.0,8667,30.0
1474260,3073341,90,8668,67.0,8667,33.0
1474262,3072034,28,10260,48.0,8466,52.0
1474262,3072270,45,10260,52.0,8466,48.0
1474262,3072688,62,10260,51.0,8466,49.0
1474262,3073315,90,10260,47.0,8466,53.0
1474265,3071233,23,10261,45.0,8650,55.0
1474265,3071316,45,10261,46.0,8650,54.0
1474265,3071425,68,10261,40.0,8650,60.0
1474265,3071532,90,10261,37.0,8650,63.0
1474268,3071973,23,10194,55.0,8659,45.0
1474268,3072278,43,10194,54.0,8659,46.0
1474268,3072853,67,10194,54.0,8659,46.0
1474268,3073284,90,10194,51.0,8659,49.0
1474270,3071847,16,10003,56.0,8472,44.0
1474270,3072269,45,10003,64.0,8472,36.0
1474270,3072868,70,10003,64.0,8472,36.0
1474270,3073273,90,10003,63.0,8472,37.0
1474274,3073797,23,8654,28.0,8456,72.0
1474274,3073889,45,8654,33.0,8456,67.0
1474274,3074092,68,8654,37.0,8456,63.0
1474274,3074149,90,8654,37.0,8456,63.0
1474288,3089145,24,10252,39.0,8668,61.0
1474288,3089420,45,10252,44.0,8668,56.0
1474288,3089831,67,10252,49.0,8668,51.0
1474288,3090220,90,10252,47.0,8668,53.0
1474291,3094131,31,8455,42.0,8456,58.0
1474291,3094324,45,8455,42.0,8456,58.0
1474291,3094663,67,8455,42.0,8456,58.0
1474291,3095004,90,8455,46.0,8456,54.0
1474294,3088594,21,9826,21.0,9825,79.0
1474294,3088675,45,9826,29.0,9825,71.0
1474294,3088752,68,9826,31.0,9825,69.0
1474294,3088820,89,9826,37.0,9825,63.0
1474296,3089090,21,8650,55.0,8659,45.0
1474296,3089978,76,8650,54.0,8659,46.0
1474298,3089075,20,10260,61.0,10194,39.0
1474298,3089342,42,10260,67.0,10194,33.0
1474298,3089804,66,10260,67.0,10194,33.0
1474298,3090251,90,10260,66.0,10194,34.0
1474306,3089098,22,9850,58.0,8344,42.0
1474306,3089388,45,9850,63.0,8344,37.0
1474306,3089833,68,9850,62.0,8344,38.0
1474306,3090253,90,9850,61.0,8344,39.0
1474307,3090765,25,8466,69.0,9879,31.0
1474307,3091155,71,8466,69.0,9879,31.0
1474307,3091229,90,8466,66.0,9879,34.0
1474311,3092922,32,8472,50.0,10261,50.0
1474311,3093066,45,8472,48.0,10261,52.0
1474311,3093401,65,8472,48.0,10261,52.0
1474311,3093545,90,8472,48.0,10261,52.0
1474319,3094011,22,8586,63.0,8667,37.0
1474319,3094336,45,8586,65.0,8667,35.0
1474319,3094626,64,8586,67.0,8667,33.0
1474319,3094983,90,8586,67.0,8667,33.0
1474904,3094034,24,10003,68.0,8654,32.0
1474904,3094306,45,10003,65.0,8654,35.0
1474904,3094679,69,10003,65.0,8654,35.0
1474904,3094971,90,10003,67.0,8654,33.0
1723982,3647521,24,9825,78.0,9826,22.0
1723982,3647655,45,9825,74.0,9826,26.0
1723982,3647956,66,9825,75.0,9826,25.0
1723982,3648227,90,9825,77.0,9826,23.0
1723983,3652653,23,8191,35.0,8455,65.0
1723983,3652713,44,8191,35.0,8455,65.0
1723983,3652773,65,8191,36.0,8455,64.0
1723983,3652829,90,8191,38.0,8455,62.0
1723984,3645948,23,8197,39.0,8668,61.0
1723984,3646197,44,8197,36.0,8668,64.0
1723984,3646619,69,8197,37.0,8668,63.0
1723984,3646942,90,8197,36.0,8668,64.0
1723985,3649422,20,8650,70.0,8466,30.0
1723985,3649551,45,8650,59.0,8466,41.0
1723985,3649714,67,8650,58.0,8466,42.0
1723985,3649771,90,8650,56.0,8466,44.0
1723986,3645530,21,10260,60.0,10003,40.0
1723986,3645585,43,10260,61.0,10003,39.0
1723986,3645633,66,10260,58.0,10003,42.0
1723986,3645689,90,10260,58.0,10003,42.0
1723987,3650013,24,10261,41.0,8456,59.0
1723987,3650254,45,10261,44.0,8456,56.0
1723987,3650512,68,10261,43.0,8456,57.0
1723987,3650730,90,10261,45.0,8456,55.0
1723988,3645947,22,10172,46.0,8667,54.0
1723988,3646227,45,10172,49.0,8667,51.0
1723988,3646597,67,10172,49.0,8667,51.0
1723988,3646949,90,10172,51.0,8667,49.0
1723989,3645989,26,10194,57.0,10252,43.0
1723989,3646199,44,10194,61.0,10252,39.0
1723989,3646630,70,10194,62.0,10252,38.0
1723989,3646895,89,10194,65.0,10252,35.0
1723990,3645933,21,8659,66.0,8472,34.0
1723990,3646222,45,8659,65.0,8472,35.0
1723990,3646612,68,8659,62.0,8472,38.0
1723990,3646875,88,8659,57.0,8472,43.0
1723991,3645991,26,8654,38.0,8586,62.0
1723991,3646200,44,8654,45.0,8586,55.0
1723991,3646540,66,8654,50.0,8586,50.0
1723991,3646842,87,8654,47.0,8586,53.0
1724072,3894793,26,9825,73.0,8191,27.0
1724072,3895225,42,9825,74.0,8191,26.0
1724072,3896326,69,9825,67.0,8191,33.0
1724072,3896836,90,9825,69.0,8191,31.0
1724073,3904248,25,10252,42.0,8586,58.0
1724073,3904521,44,10252,43.0,8586,57.0
1724073,3905050,69,10252,42.0,8586,58.0
1724073,3905517,90,10252,39.0,8586,61.0
1724074,3894719,23,8455,60.0,10172,40.0
1724074,3895311,45,8455,61.0,10172,39.0
1724074,3896248,67,8455,66.0,10172,34.0
1724074,3896831,90,8455,65.0,10172,35.0
1724075,3909600,26,9826,48.0,8472,52.0
1724075,3909702,45,9826,47.0,8472,53.0
1724075,3909974,70,9826,49.0,8472,51.0
1724075,3910077,90,9826,53.0,8472,47.0
1724076,3895057,36,8668,69.0,10003,31.0
1724076,3895314,45,8668,70.0,10003,30.0
1724076,3896523,72,8668,66.0,10003,34.0
1724076,3896931,90,8668,67.0,10003,33.0
1724077,3894660,20,8667,49.0,8466,51.0
1724077,3895320,45,8667,44.0,8466,56.0
1724077,3896202,65,8667,42.0,8466,58.0
1724077,3896855,90,8667,46.0,8466,54.0
1724078,3894910,30,8197,52.0,8659,48.0
1724078,3895283,44,8197,55.0,8659,45.0
1724078,3896314,69,8197,56.0,8659,44.0
1724078,3896876,90,8197,58.0,8659,42.0
1724079,3901883,21,8456,44.0,10260,56.0
1724079,3902156,44,8456,46.0,10260,54.0
1724079,3902938,67,8456,52.0,10260,48.0
1724079,3903250,90,8456,52.0,10260,48.0
1724080,3893214,20,10261,37.0,8650,63.0
1724080,3893328,44,10261,36.0,8650,64.0
1724080,3893499,65,10261,36.0,8650,64.0
1724080,3893762,90,10261,35.0,8650,65.0
1724080,3893788,90,10261,35.0,8650,65.0
1724081,3894814,26,10194,58.0,8654,42.0
1724081,3895240,43,10194,62.0,8654,38.0
1724081,3896239,65,10194,59.0,8654,41.0
1724081,3896708,85,10194,60.0,8654,40.0
1724082,3922971,24,8191,61.0,8667,39.0
1724082,3923423,45,8191,61.0,8667,39.0
1724082,3924345,68,8191,54.0,8667,46.0
1724083,3921741,23,8650,63.0,8455,37.0
1724083,3921829,45,8650,57.0,8455,43.0
1724083,3921945,68,8650,55.0,8455,45.0
1724083,3922164,90,8650,59.0,8455,41.0
1724084,3922875,19,10260,84.0,9826,16.0
1724084,3923390,45,10260,73.0,9826,27.0
1724084,3924319,68,10260,70.0,9826,30.0
1724084,3924760,90,10260,72.0,9826,28.0
1724085,3925481,22,10172,38.0,8456,62.0
1724085,3925767,45,10172,39.0,8456,61.0
1724085,3926323,68,10172,40.0,8456,60.0
1724085,3926769,90,10172,43.0,8456,57.0
1724086,3922967,25,8466,61.0,8197,39.0
1724086,3923383,45,8466,64.0,8197,36.0
1724086,3924332,67,8466,63.0,8197,37.0
1724086,3924765,90,8466,65.0,8197,35.0
1724087,3930794,29,8472,37.0,8668,63.0
1724087,3931178,45,8472,44.0,8668,56.0
1724087,3931991,68,8472,44.0,8668,56.0
1724087,3932412,89,8472,42.0,8668,58.0
1724088,3933429,26,10003,58.0,9825,42.0
1724088,3933711,44,10003,54.0,9825,46.0
1724088,3934302,68,10003,52.0,9825,48.0
1724088,3934788,90,10003,48.0,9825,52.0
1724089,3930746,23,8586,60.0,10194,40.0
1724089,3931186,45,8586,58.0,10194,42.0
1724089,3932057,73,8586,60.0,10194,40.0
1724089,3932469,90,8586,60.0,10194,40.0
1724090,3930722,20,8659,56.0,10261,44.0
1724090,3931177,45,8659,55.0,10261,45.0
1724090,3931948,65,8659,54.0,10261,46.0
1724090,3932389,90,8659,57.0,10261,43.0
1724091,3922987,25,8654,67.0,10252,33.0
1724091,3923357,45,8654,60.0,10252,40.0
1724091,3924216,64,8654,59.0,10252,41.0
1724091,3924738,90,8654,57.0,10252,43.0
1724092,3953677,22,9825,54.0,10260,46.0
1724092,3953884,45,9825,55.0,10260,45.0
1724092,3954327,65,9825,59.0,10260,41.0
1724092,3954763,90,9825,62.0,10260,38.0
1724093,3962454,25,10252,37.0,8466,63.0
1724093,3962545,45,10252,35.0,8466,65.0
1724093,3962744,68,10252,34.0,8466,66.0
1724093,3962852,90,10252,36.0,8466,64.0
1724094,3950656,24,8455,77.0,8659,23.0
1724094,3951205,45,8455,74.0,8659,26.0
1724094,3952304,70,8455,75.0,8659,25.0
1724094,3952834,90,8455,76.0,8659,24.0
1724095,3957266,22,9826,40.0,8650,60.0
1724095,3957536,44,9826,40.0,8650,60.0
1724095,3958230,68,9826,36.0,8650,64.0
1724095,3958478,90,9826,35.0,8650,65.0
1724096,3950697,25,8668,67.0,8654,33.0
1724096,3951239,45,8668,63.0,8654,37.0
1724096,3952212,64,8668,61.0,8654,39.0
1724096,3952923,90,8668,56.0,8654,44.0
1724097,3959265,22,8667,41.0,8586,59.0
1724097,3959594,45,8667,36.0,8586,64.0
1724097,3959972,66,8667,32.0,8586,68.0
1724097,3960363,90,8667,26.0,8586,74.0
1724098,3950602,20,8197,51.0,8472,49.0
1724098,3951133,45,8197,42.0,8472,58.0
1724098,3952235,67,8197,40.0,8472,60.0
1724098,3952831,90,8197,40.0,8472,60.0
1724099,3950696,26,8456,55.0,10003,45.0
1724099,3951127,45,8456,61.0,10003,39.0
1724099,3952280,67,8456,61.0,10003,39.0
1724099,3952833,90,8456,59.0,10003,41.0
1724100,3950654,24,10261,54.0,10172,46.0
1724100,3951199,45,10261,51.0,10172,49.0
1724100,3952204,66,10261,58.0,10172,42.0
1724100,3952832,90,10261,56.0,10172,44.0
1724101,3950655,24,10194,58.0,8191,42.0
1724101,3951178,45,10194,68.0,8191,32.0
1724101,3952308,67,10194,68.0,8191,32.0
1724101,3952885,90,10194,72.0,8191,28.0
1724102,3969732,25,8191,48.0,10252,52.0
1724102,3970109,45,8191,49.0,10252,51.0
1724102,3971074,65,8191,49.0,10252,51.0
1724102,3971558,90,8191,47.0,10252,53.0
1724103,3969718,24,8650,44.0,10194,56.0
1724103,3970166,45,8650,49.0,10194,51.0
1724103,3971107,69,8650,49.0,10194,51.0
1724103,3971600,90,8650,48.0,10194,52.0
1724104,3969680,21,10260,72.0,8667,28.0
1724104,3970199,45,10260,76.0,8667,24.0
1724104,3971006,65,10260,76.0,8667,24.0
1724104,3971591,90,10260,77.0,8667,23.0
1724105,3969684,21,10172,71.0,8197,29.0
1724105,3970092,43,10172,65.0,8197,35.0
1724105,3971273,77,10172,62.0,8197,38.0
1724106,3975423,20,8466,38.0,8456,62.0
1724106,3975721,45,8466,45.0,8456,55.0
1724106,3976479,66,8466,48.0,8456,52.0
1724106,3976736,88,8466,51.0,8456,49.0
1724107,3972438,22,8472,34.0,8455,66.0
1724107,3972634,45,8472,35.0,8455,65.0
1724107,3972932,65,8472,31.0,8455,69.0
1724107,3973277,90,8472,34.0,8455,66.0
1724108,3969738,26,10003,71.0,9826,29.0
1724108,3970130,45,10003,64.0,9826,36.0
1724108,3971536,90,10003,64.0,9826,36.0
1724109,3977484,20,8586,48.0,8668,52.0
1724109,3977782,45,8586,43.0,8668,57.0
1724109,3978169,65,8586,42.0,8668,58.0
1724109,3978623,90,8586,39.0,8668,61.0
1724110,3968692,20,8659,69.0,9825,31.0
1724110,3968746,45,8659,50.0,9825,50.0
1724110,3968808,65,8659,46.0,9825,54.0
1724110,3968901,90,8659,46.0,9825,54.0
1724111,3969686,22,8654,57.0,10261,43.0
1724111,3970323,45,8654,48.0,10261,52.0
1724111,3971033,68,8654,47.0,10261,53.0
1724111,3971566,90,8654,47.0,10261,53.0
1724112,3985294,22,9825,46.0,8466,54.0
1724112,3985560,45,9825,54.0,8466,46.0
1724112,3985814,68,9825,55.0,8466,45.0
1724112,3986097,90,9825,58.0,8466,42.0
1724113,3982618,24,8191,52.0,10261,48.0
1724113,3982972,45,8191,49.0,10261,51.0
1724113,3983360,71,8191,46.0,10261,54.0
1724113,3983695,90,8191,43.0,10261,57.0
1724114,3982622,24,8197,44.0,8650,56.0
1724114,3982938,45,8197,45.0,8650,55.0
1724114,3983380,71,8197,46.0,8650,54.0
1724114,3983700,90,8197,46.0,8650,54.0
1724115,3982560,20,10260,63.0,10194,37.0
1724115,3982937,45,10260,61.0,10194,39.0
1724115,3983265,65,10260,66.0,10194,34.0
1724115,3983675,90,10260,64.0,10194,36.0
1724116,3982655,25,10003,54.0,10172,46.0
1724116,3982969,45,10003,52.0,10172,48.0
