match_api_id,home_team_buildUpPlaySpeed,home_team_buildUpPlayPassing,home_team_chanceCreationPassing,home_team_chanceCreationCrossing,home_team_chanceCreationShooting,home_team_defencePressure,home_team_defenceAggression,home_team_defenceTeamWidth,away_team_buildUpPlaySpeed,away_team_buildUpPlayPassing,away_team_chanceCreationPassing,away_team_chanceCreationCrossing,away_team_chanceCreationShooting,away_team_defencePressure,away_team_defenceAggression,away_team_defenceTeamWidth
839853,70.0,70.0,70.0,70.0,50.0,35.0,70.0,35.0,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0
839854,70.0,45.0,45.0,70.0,65.0,40.0,50.0,40.0,50.0,35.0,50.0,60.0,70.0,40.0,60.0,40.0
839855,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0
839856,70.0,50.0,50.0,65.0,50.0,50.0,50.0,50.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
839857,70.0,59.0,65.0,70.0,50.0,30.0,70.0,30.0,55.0,70.0,70.0,70.0,45.0,35.0,70.0,35.0
839858,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0,70.0,60.0,65.0,70.0,60.0,45.0,65.0,45.0
839859,55.0,70.0,60.0,70.0,55.0,45.0,70.0,45.0,60.0,70.0,70.0,70.0,50.0,40.0,35.0,40.0
839860,65.0,40.0,70.0,70.0,55.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
839861,65.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,58.0,30.0,31.0,70.0,50.0,30.0,70.0,30.0
839862,70.0,70.0,70.0,70.0,50.0,35.0,70.0,35.0,70.0,60.0,55.0,70.0,70.0,45.0,55.0,45.0
839863,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0,70.0,70.0,70.0,70.0,65.0,70.0,70.0,70.0
839864,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0,65.0,40.0,70.0,70.0,55.0,70.0,70.0,70.0
839865,50.0,35.0,50.0,60.0,70.0,40.0,60.0,40.0,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0
839866,58.0,30.0,31.0,70.0,50.0,30.0,70.0,30.0,70.0,50.0,50.0,65.0,50.0,50.0,50.0,50.0
839867,70.0,60.0,65.0,70.0,60.0,45.0,65.0,45.0,65.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0
839868,70.0,60.0,55.0,70.0,70.0,45.0,55.0,45.0,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0
839869,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,59.0,65.0,70.0,50.0,30.0,70.0,30.0
839870,60.0,70.0,70.0,70.0,50.0,40.0,35.0,40.0,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0
839871,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,50.0,35.0,70.0,35.0
839872,55.0,70.0,70.0,70.0,45.0,35.0,70.0,35.0,70.0,45.0,45.0,70.0,65.0,40.0,50.0,40.0
839873,70.0,70.0,70.0,70.0,65.0,70.0,70.0,70.0,55.0,70.0,60.0,70.0,55.0,45.0,70.0,45.0
839874,50.0,35.0,50.0,60.0,70.0,40.0,60.0,40.0,70.0,70.0,70.0,70.0,65.0,70.0,70.0,70.0
839875,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,70.0,45.0,45.0,70.0,65.0,40.0,50.0,40.0
839876,70.0,50.0,50.0,65.0,50.0,50.0,50.0,50.0,70.0,59.0,65.0,70.0,50.0,30.0,70.0,30.0
839877,58.0,30.0,31.0,70.0,50.0,30.0,70.0,30.0,60.0,70.0,70.0,70.0,50.0,40.0,35.0,40.0
839878,70.0,60.0,55.0,70.0,70.0,45.0,55.0,45.0,70.0,60.0,65.0,70.0,60.0,45.0,65.0,45.0
839879,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0
839880,65.0,40.0,70.0,70.0,55.0,70.0,70.0,70.0,55.0,70.0,70.0,70.0,45.0,35.0,70.0,35.0
839881,65.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,55.0,70.0,60.0,70.0,55.0,45.0,70.0,45.0
839882,70.0,70.0,70.0,70.0,50.0,35.0,70.0,35.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
839883,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0
839884,70.0,45.0,45.0,70.0,65.0,40.0,50.0,40.0,65.0,40.0,70.0,70.0,55.0,70.0,70.0,70.0
839885,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
839886,70.0,59.0,65.0,70.0,50.0,30.0,70.0,30.0,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0
839887,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0,50.0,35.0,50.0,60.0,70.0,40.0,60.0,40.0
839888,70.0,60.0,65.0,70.0,60.0,45.0,65.0,45.0,70.0,70.0,70.0,70.0,50.0,35.0,70.0,35.0
839889,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,58.0,30.0,31.0,70.0,50.0,30.0,70.0,30.0
839890,55.0,70.0,60.0,70.0,55.0,45.0,70.0,45.0,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0
839891,60.0,70.0,70.0,70.0,50.0,40.0,35.0,40.0,70.0,50.0,50.0,65.0,50.0,50.0,50.0,50.0
839892,55.0,70.0,70.0,70.0,45.0,35.0,70.0,35.0,65.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0
839893,70.0,70.0,70.0,70.0,65.0,70.0,70.0,70.0,70.0,60.0,55.0,70.0,70.0,45.0,55.0,45.0
839894,50.0,35.0,50.0,60.0,70.0,40.0,60.0,40.0,55.0,70.0,60.0,70.0,55.0,45.0,70.0,45.0
839895,60.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,70.0,59.0,65.0,70.0,50.0,30.0,70.0,30.0
839896,70.0,50.0,50.0,65.0,50.0,50.0,50.0,50.0,60.0,65.0,60.0,70.0,45.0,40.0,70.0,40.0
839897,58.0,30.0,31.0,70.0,50.0,30.0,70.0,30.0,70.0,60.0,65.0,70.0,60.0,45.0,65.0,45.0
839898,70.0,60.0,55.0,70.0,70.0,45.0,55.0,45.0,66.0,30.0,30.0,45.0,35.0,30.0,40.0,50.0
839899,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,65.0,70.0,70.0,70.0
839900,65.0,40.0,70.0,70.0,55.0,70.0,70.0,70.0,60.0,70.0,70.0,70.0,50.0,40.0,35.0,40.0
839901,65.0,70.0,70.0,70.0,55.0,35.0,70.0,35.0,70.0,45.0,45.0,70.0,65.0,40.0,50.0,40.0
839902,70.0,70.0,70.0,70.0,50.0,35.0,70.0,35.0,55.0,70.0,70.0,70.0,45.0,35.0,70.0,35.0
839903,70.0,60.0,56.0,70.0,70.0,30.0,60.0,35.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
1024172,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0
1024173,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0
1024175,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0
1024179,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0
1024182,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0
1024183,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0
1024186,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0
1024188,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0
1024191,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0
1024192,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0
1024671,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0
1024675,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0
1024682,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0
1024686,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0
1024692,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0
1024695,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0
1024700,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0
1024707,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0
1024712,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0
1024718,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0
1024726,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0
1024733,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0
1024737,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0
1024745,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0
1024748,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0
1024753,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0
1024759,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0
1024765,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0
1024773,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0
1024777,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0
1024787,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0
1024792,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0
1024795,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0
1024798,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0
1024804,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0
1024809,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0
1024815,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0
1024820,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0
1024822,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0
1024825,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0
1024830,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0
1024834,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0
1024837,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0
1024841,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0
1024845,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0
1024848,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0
1024851,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0
1024865,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0
1024868,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0
1024871,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0
1024882,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0
1024888,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0
1024891,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0
1024895,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0
1024899,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0
1024905,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0
1024907,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0
1024910,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0
1024913,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0
1024915,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0
1024920,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0
1024923,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0
1024930,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0
1024934,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0
1024940,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0
1024943,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0
1024952,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0
1024958,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0
1024962,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0
1024965,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0
1024973,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0
1024977,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0
1024983,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0
1024987,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0
1024992,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0
1024996,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0
1025001,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0
1025006,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0
1025009,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0
1025011,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0
1025019,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0
1025023,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0
1025028,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0
1025033,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0
1025040,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0
1025046,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0
1025051,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0
1025054,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0
1025058,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0
1025063,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0
1025078,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0
1025081,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0
1025084,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0
1025090,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0
1025092,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0
1025098,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0
1025102,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0
1025108,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0
1025111,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0
1025117,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0
1025124,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0
1025131,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0
1025137,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0
1025141,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0
1025144,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0
1025149,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0
1025153,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0
1025157,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0
1025164,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0
1025173,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0
1024285,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0
1024290,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0
1024295,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0
1024299,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0
1024304,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0
1024308,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0
1024313,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0
1024315,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0
1024321,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0
1024324,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0
1025185,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0
1025191,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0
1025198,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0
1025202,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0
1025207,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0
1025212,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0
1025216,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0
1025220,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0
1025222,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0
1025228,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0
1025240,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0
1025244,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0
1025248,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0
1025251,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0
1025255,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0
1025257,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0
1025260,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0
1025261,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0
1025262,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0
1025265,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0
1025274,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0
1025278,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0
1025282,60.0,50.0,55.0,70.0,55.0,55.0,65.0,60.0,55.0,65.0,50.0,50.0,35.0,45.0,60.0,55.0
1025287,50.0,55.0,45.0,55.0,40.0,45.0,35.0,50.0,55.0,50.0,60.0,50.0,60.0,45.0,45.0,50.0
1025293,70.0,60.0,70.0,65.0,75.0,65.0,65.0,50.0,60.0,55.0,70.0,70.0,70.0,30.0,40.0,60.0
1025298,49.0,52.0,48.0,64.0,66.0,34.0,54.0,48.0,60.0,50.0,60.0,60.0,80.0,35.0,55.0,50.0
1025300,51.0,49.0,36.0,48.0,52.0,44.0,43.0,40.0,35.0,50.0,45.0,65.0,50.0,45.0,55.0,65.0
1025305,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0,60.0,65.0,40.0,50.0,45.0,35.0,55.0,60.0
1025308,55.0,55.0,55.0,65.0,55.0,45.0,55.0,65.0,66.0,34.0,52.0,51.0,64.0,44.0,47.0,64.0
1025314,55.0,55.0,60.0,60.0,45.0,45.0,45.0,50.0,65.0,50.0,45.0,55.0,50.0,35.0,45.0,65.0
1025405,45.0,70.0,55.0,70.0,50.0,40.0,55.0,50.0,75.0,40.0,40.0,45.0,65.0,50.0,40.0,45.0
1025410,65.0,40.0,65.0,65.0,70.0,45.0,45.0,65.0,50.0,80.0,30.0,70.0,35.0,25.0,65.0,50.0
